Date,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
9/2/2019,52.185,137.86,234,128.36,180.82,38.08666667,109.86,120.23,117.72,227.91,86.47,55.04,46.81,217.97,84.5,137.26,58.16,208.62,164.62,135.53,156.07,203.91,119,47.41,120.37,364.09,161.72,146.96,67.93,51.19
9/3/2019,51.425,136.04,230.62,128.74,179.2,38.21333333,108.56,121.36,116.27,224.07,86.65,55.3,46.5,217.13,84.67,136.31,58.04,205.52,163.53,134.1,152.73,198.97,117.03,46.98,117.6,354.42,158.64,147.57,67.45,50.43
9/4/2019,52.2975,137.63,226.73,128.86,181.77,38.63666667,109.87,123.21,117.25,224.15,86.05,55.77,47.32,218.5,86.35,137.89,58.18,206.32,167.14,136.32,152.46,201.73,119.1,48.92,118.4,356.53,160.07,150.16,68.48,51.43
9/5/2019,53.32,140.05,229.59,128.58,184.73,38.48,112.37,122.76,117.64,228.15,86.1,55.12,48.42,219.49,88.42,138.84,58.59,207.65,170.37,140.97,153.77,207.05,122.99,50.1,120.67,360.3,164.23,151.74,68.94,52.33
9/6/2019,53.315,139.1,229,128.21,185.74,38.24333333,112.61,122.87,118.26,231.13,86.57,55.23,48.84,220.03,88.69,139.55,59.06,207.73,171.16,140.57,151.07,207.21,122.7,50.92,120.19,363,163.94,152.84,69.22,52.56
9/9/2019,53.5425,137.52,230.68,126.95,181.55,38.77666667,115.4,122.17,119.39,232.87,83.47,54.52,48.58,217.26,88.67,138.83,58.66,202.34,169.66,142.6,149.54,211.98,127.25,51.59,119.92,358.78,165.94,149.23,70.51,55.59
9/10/2019,54.175,136.08,232.46,129.55,176.35,38.68333333,116.87,119.88,121.85,233,81.69,54.4,49.21,209.68,86.83,135.79,59.71,196.87,169.61,145.05,149.65,215.63,130.29,51.82,117.31,369.49,168.86,146.57,71.4,56.88
9/11/2019,55.8975,136.12,234.21,131.17,174.98,38.67333333,117.19,121.27,121.28,232.66,82.92,54.77,50.03,210.2,86.75,136.19,60.13,195.84,171.28,143.6,154.09,216.8,133.09,52.79,118,382.94,168.08,146.23,71.55,58.06
9/12/2019,55.77125,137.52,230.1,130.43,177.98,38.97333333,117.91,122.77,121.42,233.8,83.31,55.11,49.93,212.15,87.67,137.5,60.43,194,168.63,143.62,154.75,218.74,131.75,53.01,119.02,375.63,170.58,148.3,71.29,55.56
9/13/2019,54.6875,137.32,233.61,130.78,177.27,39.14333333,120.23,122.12,121.5,233.98,82.61,54.26,50.03,209.81,87.32,138.02,59.96,195.47,167.71,143.67,152.98,219.9,133.78,52.54,119.2,379.76,171.44,146.31,73.54,55.99
9/16/2019,54.975,136.33,234.43,129.54,176.11,38.52333333,119.16,119.75,124.12,230.99,82.03,53.96,49.96,207.4,87.27,135.8,59.5,194.08,166.21,142.48,153.01,217.22,133.15,52.2,117.64,378.85,169.67,146.34,72.14,55.34
9/17/2019,55.175,137.39,232.52,129.67,176.45,38.83666667,118.57,121.16,123.89,230.21,82.51,54.24,49.41,209.85,87.59,136.31,59.87,196.72,166.46,142.2,152.82,215.91,132.17,51.95,119.05,384.2,168.07,147.25,71.25,54.84
9/18/2019,55.6925,138.52,230.61,130.41,175.29,39.05333333,119.76,121.41,124.18,230.83,83.02,54.23,49.34,210.43,88.08,136.8,59.93,195.04,167.97,142.22,152.77,217.08,131.07,51.74,118.74,386.41,167.44,146.47,71.99,54.41
9/19/2019,55.24,141.07,232.85,130.11,175.96,39.03666667,119.38,121.9,123.66,228.12,83.97,54.52,49.19,210.52,87.7,133.3,59.98,195.65,166.77,142.97,153.6,215.23,130.12,51.57,117.79,384.44,167.07,146.94,71.06,54.57
9/20/2019,54.4325,139.44,232.89,131.65,174.06,38.99333333,118.9,122.24,124.32,224.67,85.16,53.91,49.6,209.39,86.68,132.27,60.29,196.94,168.31,141.88,155.2,213.74,128.16,50.72,116.8,379.39,166.76,146.28,71.6,55
9/23/2019,54.68,139.14,228.77,131.74,174.91,39.20666667,118.88,123.22,124.9,226.25,84.36,54.14,49.42,211.54,87.69,132.46,60.21,197.76,167.14,142.07,154.65,213.46,128.42,50.9,118.24,377.03,166.76,146.54,70.92,54.32
9/24/2019,54.42,137.38,225,131.55,174.48,39.46666667,117.33,123.61,123.74,225.41,83.6,54.3,49.12,212.02,87.18,131.97,60.51,196.55,165.76,141.68,152.05,207.75,125.99,49.82,118.17,381.65,164.74,146.75,70.32,53.63
9/25/2019,55.2575,139.36,222.17,130.99,175.28,39.49,118,123.02,123.51,228.1,83.1,54.17,49.605,212.63,90.81,133.09,60.27,196.06,166.93,143.16,152.99,210.03,126.61,51.02,119.12,386.2,164,146.85,70.91,54.36
9/26/2019,54.9725,139.54,215.48,128.85,175.65,39.43333333,117.03,124.31,120.16,229.79,83.88,54.39,48.83,212.6,92.17,131.27,60.44,195.38,167.03,143.55,152.34,208.22,126.39,50.92,118.91,386.89,163.83,148.1,70.1,54.08
9/27/2019,54.705,137.73,215.26,128.6,174,39.48333333,117.72,124.57,118.6,229.86,82.91,54.31,48.84,213.16,92.31,129.96,60.3,194.94,168.04,143.24,148.26,208.97,126.59,50.78,118.59,382.86,164.53,148,70.25,54.41
9/30/2019,55.9925,139.03,217.32,129.38,172.01,39.56,117.69,124.38,118.6,232.02,84.18,54.44,49.41,214.71,93.92,130.32,60.36,193.51,169.2,145.42,148.44,207.23,126.31,51.53,118.28,380.47,164.4,148.69,71.31,55.31
10/1/2019,56.1475,137.07,217.21,129.99,174.29,39.28333333,115.55,123.85,116.01,231.08,83.61,54.65,47.74,209.02,92.28,129.55,59.85,193.19,164.19,143.66,147.69,202.69,122.37,50.76,116.7,374.94,158.38,145.55,67.95,54.7
10/2/2019,54.74,134.65,216.75,132,169.83,38.70666667,113.25,121.08,112.29,225.55,81.62,53.08,46.56,206.27,91.49,129.14,58.91,189.21,161.08,141.69,144.22,198.25,119.96,49.39,112.86,367.36,155.65,142.39,67.24,52.83
10/3/2019,55.205,136.28,215.36,131.19,172.87,38.77,112.19,121.74,113.15,226.81,82.74,53.84,47.06,210.03,92.22,128.15,59.01,192.62,161.52,142.02,147,197.24,120.04,50.03,112.55,372.07,155.23,141.73,68.12,52.6
10/4/2019,56.7525,138.12,219.8,133.66,175.98,39.38666667,114.62,124,113.85,227.93,85,54.54,47.52,211.69,93.07,130.27,59.9,195.59,163.63,142.99,148.03,200.8,121.04,50.92,114.41,375.7,155.82,144.96,68.15,52.97
10/7/2019,56.765,137.12,221.24,133.16,174.9,39.07666667,114.37,122.84,113.26,226.74,84.39,53.87,47.77,211.92,93.17,130.9,60.25,197.17,163.18,141.28,148.8,200.4,120.25,50.62,113.65,376.54,153.52,143.15,66.7,52.76
10/8/2019,56.1,135.67,220.11,131.84,172.42,39.19333333,111.82,120.93,111.71,226.67,83.29,53.58,46.39,211.11,91.75,128.47,59.72,196.08,158.62,138.38,145.91,197.37,117.97,49.725,112.54,374.1,150.74,140.63,64.92,52.09
10/9/2019,56.7575,138.24,222.08,129.22,174.88,39.64333333,112.63,121.98,113.14,228.94,84.18,53.83,46.84,212.83,92.52,129.33,59.22,196.69,159.84,139.67,147.05,196.85,119.44,50.48,113.92,374.96,150.99,141.3,64.81,52.075
10/10/2019,57.5225,139.1,223.73,129.06,174.88,39.87,114.21,121.94,114.59,231.61,83.76,53.66,46.15,211.76,93,129.34,59.83,198.68,160.97,141.13,146.41,199.87,122.69,51.11,115.02,371,152.31,141.56,63.14,52.93
10/11/2019,59.0525,139.68,222.07,131.33,177.06,40.08,116.14,121.09,116.15,234.66,84.34,53.3,46.56,209.02,93.88,130.02,59.93,200.8,163.53,142.76,149.37,204.68,128.4,52.09,116.4,374.92,158.1,142.6,65.16,53.99
10/14/2019,58.9675,139.55,220.59,130.72,177.36,39.72333333,116.45,120.05,116.18,234.18,84.69,53.3,46.05,208.38,94.88,129.7,59.6,202.89,162.98,142.04,149.37,205.82,128.38,51.64,116.39,373.18,160.51,143.11,64.8,53.67
10/15/2019,58.83,141.575,238.59,132.84,178.75,39.84333333,119.96,117.2,116.31,235.62,85.04,53.51,46.36,207.22,94.79,129.76,60.55,204.66,163.64,143,152.74,206.46,131.03,52.65,117.59,370.96,162.98,143.31,65.56,54.515
10/16/2019,58.5925,140.41,236.99,135.17,177.87,39.80666667,119.68,117.53,115.11,235.9,84.45,53.49,46.79,208.3,94.88,130.86,60.29,203.21,163.63,142.11,146.97,207.42,130.19,52.445,117.41,372.43,162.18,142.57,66.61,54.66
10/17/2019,58.82,139.69,243.67,136.17,177.94,39.94666667,120.35,116.63,115.35,236.77,83.8,53.79,47.03,206.85,95.56,132.37,60.41,203.56,167.52,134.26,146.17,206.46,132.07,51.86,119.1,369.06,163.54,140.48,66.23,55.94
10/18/2019,59.1025,137.41,245.34,127.7,175.71,39.71333333,120.56,117.47,114.74,237.93,84.68,54.78,46.71,208.5,96.1,130.89,61.05,202.72,165.57,134.09,144.09,206.52,130.71,51.36,116.76,344,163.1,141.36,65.53,55.3
10/21/2019,60.1275,138.43,243.92,128.02,176.43,39.91333333,123.55,119.08,116.61,236.7,84.52,54.23,47.39,209.85,96.22,130.26,60.75,202.93,168.94,132.58,144.55,209.25,132.23,52.13,119.05,331.06,165.94,141.91,65.94,54.59
10/22/2019,59.99,136.37,249.48,129.2,170.86,39.86,124.79,122.18,117.8,237.2,81.3,53.85,47.55,199.27,95.6,132.4,60.77,204.83,168.94,133.96,142.33,209.6,133.69,52.01,118.61,337,167.54,130.15,65.87,55.32
10/23/2019,60.795,137.24,247.8,129.9,171.32,39.78333333,125.12,123,117.98,234.67,82.87,54.64,47.05,199.21,92.32,131.13,60.88,203.32,169.85,134.38,145.13,211.32,135.34,51.72,116.49,340.5,168.76,132.16,66.64,54.56
10/24/2019,60.895,139.94,244.51,127.5,176.16,39.7,125.03,124.79,117.58,233.89,82.58,54.61,46.41,196.02,91.5,130.26,60.58,203.06,171.46,134.07,148.12,211.05,133.85,52.23,116.41,344.55,161.89,131.43,66.26,54.45
10/25/2019,61.645,140.73,244.91,128.35,177.85,39.68,126.03,123.25,118.67,234.38,82.26,53.75,46.9,194.61,90.92,130.9,60.37,203.05,171.63,135.44,150.49,214.23,139.73,56.46,118.26,339.83,166.09,130.43,66.85,55.42
10/28/2019,62.2625,144.19,247.05,129.18,179.84,39.74,126.51,123.48,118.48,236.8,82.2,53.57,47.17,191.78,90.85,130.53,60.18,205.01,172.68,135.97,154.79,217.75,140.06,56.76,118.58,340.88,169.06,129.3,67.59,55.8
10/29/2019,60.8225,142.83,252.29,129.1244,177.63,39.05,126.43,123.6,118.13,234.14,85.1,53.41,47.24,192.62,89.28,129.48,60.19,208.99,173.16,133.82,155.09,217.64,141.33,56.34,117.42,348.93,168.81,128.93,67.34,56.27
10/30/2019,60.815,144.61,254.8,132.84,179.25,39.36666667,125.73,124.94,116.36,236.24,86.22,53.94,47.56,196.89,90.19,129.6,60.82,210.88,174.6,135.25,158.28,215.81,140.34,56.6,118.07,346.06,168.37,129.78,65.59,55.86
10/31/2019,62.19,143.37,252.7,132.04,178.86,39.08666667,124.92,124.51,116.14,234.58,86.66,54.43,47.51,196.7,89.55,129.92,60.47,213.25,172.73,133.73,156.49,213.38,137.8,56.53,117.28,339.91,164.99,131.06,65.91,54.78
11/1/2019,63.955,143.72,252.21,131.2,180.93,39.20666667,127.8,123.87,116.21,237.34,84.94,53.9,47.03,193.94,89.18,132.75,60.37,217.95,176.12,135.53,159.74,217.39,144.49,56.51,119.14,345.19,170.09,130.72,69.64,57.38
11/4/2019,64.375,144.55,251.25,130.23,178.95,39.19,128.82,119.07,121.57,234.92,83.9,53.14,47.48,188.66,89.86,132.92,59.87,214.41,180,137.67,157.6,219.87,146.92,57.61,119.62,351.09,174.9,130.2,71.3,59.65
11/5/2019,64.2825,144.46,250.3,130.42,176.37,39.62,129.1,118.9,121.94,232.2,82.92,52.42,47.76,192.18,89.88,131.45,59.5,215.08,180.68,137.89,158.15,218.64,146.37,57.55,118.77,358.29,175.27,131.27,72.38,61.21
11/6/2019,64.31,144.06,250.52,130.96,176.77,39.83333333,129.3,120.32,119.9,234.01,83.25,52.8,48.27,194.18,89.48,131.27,60.13,216.4,180.81,138.78,158.93,218.42,145.49,57.6,119.69,354.19,174,132.35,70.33,59.49
11/7/2019,64.8575,144.26,256.46,131.43,178.43,40.07666667,130,119.62,121.89,232.94,82.88,52.29,48.42,193.08,90.4,132.96,60.53,217.99,179.66,137.69,159.5,223.29,147.01,58.05,121.28,357.31,174.52,133.01,71.61,58.67
11/8/2019,65.035,145.96,256.97,133,178.97,39.81333333,130.38,119.7,120.93,232.84,83.59,52.21,48.83,193.61,89.81,137.96,59.35,221.11,181.21,137.61,161.11,222.91,148.16,58.27,121.47,351,173.15,133.29,71.13,59.24
11/11/2019,65.55,146.11,254.09,131.98,179.54,39.68,129.92,119.33,120.81,231.8,83.28,51.84,48.1,192.64,90.05,136.74,59.61,220.7,180.83,135.47,161.78,219.03,148,58.35,120.9,366.96,170.11,133.54,72.18,62.25
11/12/2019,65.49,147.07,255.25,131.35,179.74,39.70666667,129.16,119.27,120.96,233.12,84.12,51.71,48.37,193.28,89.5,138.58,59.32,221.31,182.01,135.59,162.86,220.41,146.34,58.2,120.89,362.88,170.84,133.35,72.6,62.72
11/13/2019,66.1175,147.31,253.57,131.27,179.41,40.32666667,128.48,120.65,122.28,234.8,84.82,52.41,48.46,195,91.29,148.72,59.41,219.67,181.95,134.48,162.6,219.32,144.49,57.89,120.26,362.5,170.55,134.13,69.95,62.25
11/14/2019,65.66,148.06,255.83,130.96,179.75,40.21666667,128.6,120.5,121.96,236.55,84.55,52.63,44.91,194,91.27,147.15,59.34,218.5,179.65,134,163.05,219.43,143.44,57.81,120.93,367.44,170.93,133.95,70,61.94
11/15/2019,66.44,149.97,269.4,134.94,179.77,39.62333333,129.53,120.54,120.64,237.29,84.9,52.67,45.09,193.97,93.04,144.67,59.51,220.86,181.75,134.4,163.21,220.25,145.31,57.96,120.76,371.68,171.88,133.57,67.64,62.14
11/18/2019,66.775,150.34,272.93,134.83,179.66,40.08333333,130.62,121.89,118.55,238.85,84.13,53.03,45.15,194.28,94.18,147.65,59.44,220.67,179.8,134.31,162.77,219.73,143.59,58.25,119.66,369.46,170.54,134.29,66.85,61.94
11/19/2019,66.5725,150.39,274.23,134.82,182.77,39.96333333,130.58,121.42,116.45,225.86,84.65,53.08,45.47,193.44,93.61,148.38,59.5,224.5,180.12,134.52,163.96,220.04,143.18,58.35,120,367,170.68,135.46,66.01,61.45
11/20/2019,65.7975,149.62,275.56,135.94,181.66,39.71,129.63,122.29,117.34,220.9,85.27,53.22,45.08,194.13,93.05,146.93,59.48,225.51,177.22,133.2,164.2,217.91,141.52,57.9,119.3,370.91,167.77,135.43,65.05,61.34
11/21/2019,65.5025,149.48,276.55,136.44,179.89,39.95333333,129.93,120.34,118.77,218.54,85.46,52.96,44.84,192.35,92.16,146.9,59.61,227.82,176.53,133.84,162.88,218.23,143.36,58.22,118.8,366.44,165.14,134.69,65.69,60.62
11/22/2019,65.445,149.59,276.84,138.07,179.47,39.78666667,130.79,120.29,118.63,218.03,85.45,53.03,44.85,193.14,93.34,148.29,59.75,230.74,176.79,134.34,162.81,220.28,143.88,57.61,119.06,371.34,167.6,135.13,65.83,60.6
11/25/2019,66.5925,151.23,282.67,137.18,180.97,39.64,131.49,120.51,118.38,218.4,85.7,53.22,45.45,191.89,92.9,149.69,59.38,234.54,176.51,135.97,161.71,222.75,146.42,58.81,120.6,373.13,170.24,135.03,65.2,60.67
11/26/2019,66.0725,152.03,281.4,137.17,182.55,39.73,131.67,122.26,117.79,220.76,87.34,53.9,45.31,194.01,93.33,151.64,59.89,234.39,178.52,135.09,162.54,222.45,146.09,58.9,119.79,373.51,169.23,136.68,65.07,59.63
11/27/2019,66.96,152.32,280.67,137.75,184.37,39.58666667,132.06,121.76,118.07,223,87.61,53.95,45.24,196.3,94.14,151.48,60.1,234.54,179.42,133.77,161.51,222.95,145.69,58.51,120.33,368,170.61,136.84,65.61,60.11
11/28/2019,66.96,152.32,280.67,137.75,184.37,39.58666667,132.06,121.76,118.07,223,87.61,53.95,45.24,196.3,94.14,151.48,60.1,234.54,179.42,133.77,161.51,222.95,145.69,58.51,120.33,368,170.61,136.84,65.61,60.11
11/29/2019,66.8125,151.38,279.87,137.49,184.51,39.69666667,131.76,122.06,117.13,220.51,87.18,53.4,45.31,194.48,93.49,151.58,60.24,234.72,178.55,134.45,162.89,221.35,144.73,58.05,120.12,366.18,169.77,136.72,64.81,59.6
12/2/2019,66.04,149.55,279.66,137.36,181.79,39.76,131.47,122.72,116.8,217.62,87.04,53.75,44.7,195.18,93.56,150.62,59.96,233.48,174.32,132.91,161,217.64,142.96,57.66,117.26,355.18,168.27,135.26,64.86,59.27
12/3/2019,64.8625,149.31,276.9,137.16,181.9,39.55666667,129.78,122.95,115.89,214,87.38,53.8,44.28,193.12,92.46,148.58,60.14,232.77,172.55,132.12,161.57,212.24,140.06,56.07,116.57,352.08,165.17,134.62,62.57,58.99
12/4/2019,65.435,149.85,279.32,139.38,180.6,39.56333333,132.34,124.53,116.94,214.1,88.67,54.29,43.89,194.31,93.72,148.28,60.53,233.88,173.21,131.99,156.43,215.94,140.12,56.02,117.94,348.84,167.14,135.17,62.77,58.91
12/5/2019,66.395,149.93,282,139.56,181.89,39.55333333,133.06,124.62,116.33,213,88.75,54.19,43.52,194.21,95.79,147.44,60.82,233.41,174.01,131.91,158.22,217.14,141.05,56.08,118.28,345.68,164.37,134.31,61.99,59.1
12/6/2019,67.6775,151.75,280.19,140.38,182.17,39.92666667,135.04,124.19,118.01,214.28,88.85,54.42,43.84,195.35,97,147.66,61.19,233.77,175.46,133.22,158.01,224.61,142.72,56.81,120.61,354.09,171.47,135.72,63.59,58.63
12/9/2019,66.73,151.36,277.54,140.5,182.92,39.78666667,134.41,124.87,117.3,216.53,88.72,54.07,43.9,194.68,96.63,146.21,61.01,232.82,174.49,133.92,157.48,221.81,142.83,56.53,120.46,351.21,169.83,135.45,63.84,58.71
12/10/2019,67.12,151.13,279.52,139.99,182.26,39.71333333,134.5,124.27,117.89,215.9,89.1,53.77,44.1,194.95,97.01,146.1,61.23,233.84,174.04,133.91,156.4,221.88,142.87,56.59,120.9,347.9,167.66,135.54,64.04,58.41
12/11/2019,67.6925,151.7,280.5,140.98,182.01,39.66666667,134.18,124.66,116.23,212,88.98,53.95,44.28,194.72,97.18,147.59,61.08,234.01,176.01,133.76,156.39,221.19,144,57.07,120.64,350,168.74,134.63,64.33,58.01
12/12/2019,67.865,153.24,283.61,141.34,182.64,39.92,138.02,124.57,118.81,212.04,89.57,54.14,45.67,196.31,97.72,147.76,61.17,235.99,177.39,135.32,158.59,226.05,146.78,57.55,122.64,346.29,168.56,135.61,66.19,58.58
12/13/2019,68.7875,154.53,285.48,141.38,185.14,40.09666667,136.81,125.47,117.96,214.08,89.19,54.42,45.3,197.12,97.77,146.38,60.81,236.74,176.98,134.21,161.13,225,145.53,57.79,124.72,341.67,168.79,135.66,64.8,57.88
12/16/2019,69.965,155.53,292.03,141.79,186.24,40.18,137.34,125.56,119.36,215.53,89.29,54.42,45.98,197.88,98.81,148.46,61.23,243.2,176.4,134.13,161.96,228.04,145.36,57.7,123.68,327,170.75,136.18,64.89,57.8
12/17/2019,70.1025,154.69,290.47,143.56,185.52,40.42666667,138.18,125.31,118.6,217.72,89.02,54.42,46.44,196.52,99.65,147.73,61.49,242.84,176.7,134.22,161.63,231.15,146.37,57.3,124.95,327,169.93,136.99,64.22,57.09
12/18/2019,69.935,154.37,292.9,143.19,184.9,39.95333333,138.04,124.01,118.55,218,89.62,53.91,46.64,195.63,100.57,146.26,60.86,241.94,174.64,134.41,161.48,230.45,147.12,57.17,124.26,330.68,169.03,135.67,63.91,57.2
12/19/2019,70.005,155.71,294.62,145.35,186.54,40.02666667,137.35,124.92,118.13,220.22,89.99,54.32,47.88,197.06,101.15,146.15,60.8,241.84,176.5,134.56,163.33,229.94,145.02,57.96,124.83,333.5,172.15,136.47,63.95,57.75
12/20/2019,69.86,157.41,292.59,146.06,188,40.09666667,137.24,125.36,119.68,221.19,91.58,54.97,47.45,197.14,99.96,146.88,62.07,243.06,176.41,135.59,164.55,228.93,147.57,58.95,125.77,328,175.37,136.43,63.55,58.39
12/23/2019,71,157.41,295.09,146.44,187.08,39.67666667,137.2,124.9,120.33,219.21,91.74,54.91,48.1,196.2,100.04,144.68,61.4,243.03,176.43,135.55,163.74,229.09,148.5,59.23,124.49,337.55,178.47,136.23,63.92,58.57
12/24/2019,71.0675,157.38,294.54,145.93,187.57,39.83666667,137.58,125.22,120.34,220.67,91.44,54.71,47.78,196.67,100.14,145.29,61.28,242.33,176.31,134.98,163.25,229.91,147.48,59.41,124.74,333,176.68,135.83,63.78,58.35
12/25/2019,71.0675,157.38,294.54,145.93,187.57,39.83666667,137.58,125.22,120.34,220.67,91.44,54.71,47.78,196.67,100.14,145.29,61.28,242.33,176.31,134.98,163.25,229.91,147.48,59.41,124.74,333,176.68,135.83,63.78,58.35
12/26/2019,72.4775,158.67,295.65,145.83,189.16,39.84,139.04,125.22,120.6,220.82,91.34,55.02,47.85,197.06,100.71,145.7,61.29,241.9,176.88,134.91,164.51,231.21,148.22,59.82,125.41,329.92,176.59,136.29,63.73,58.9
12/27/2019,72.45,158.96,295.97,145.75,189.39,39.86333333,139.14,126.09,120.3,219.97,91.5,55.35,47.77,198.17,101.57,145.75,61.53,241.53,176.48,135.27,164.98,230.66,148.28,60.08,125.19,330.14,177.26,136.8,63.73,59.02
12/30/2019,72.88,157.59,293.85,145.3,187.83,39.8,138.63,124.47,119.85,217.31,91.03,55.27,47.59,196.91,100.8,143.77,61.21,240.27,176.42,132.81,162.44,229.8,147.52,59.62,124.3,326.4,175.83,136.49,62.29,58.91
12/31/2019,73.4125,157.7,293.98,145.87,187.9,39.61333333,139.4,124.9,120.51,218.38,90.95,55.35,47.96,197.61,101.31,144.63,61.4,241.07,177,134.04,162.64,229.93,147.68,59.85,124.49,325.76,176.42,136.95,64.2,58.96
1/1/2020,73.4125,157.7,293.98,145.87,187.9,39.61333333,139.4,124.9,120.51,218.38,90.95,55.35,47.96,197.61,101.31,144.63,61.4,241.07,177,134.04,162.64,229.93,147.68,59.85,124.49,325.76,176.42,136.95,64.2,58.96
1/2/2020,75.0875,160.62,292.5,145.97,191.12,39.64666667,141.09,123.41,121.43,219.66,92.04,54.99,48.42,200.79,102.2,148.2,61.05,240.1,180.79,135.42,166.99,234.32,150.53,60.84,125.85,333.32,180,137.51,63.5,59.08
1/3/2020,74.3575,158.62,289.54,144.28,189.6,39.29666667,138.34,122.58,121.01,218.93,91.25,54.69,47.63,200.08,101.92,146.5,60.4,238.47,178.86,134.34,166.17,231.58,148.44,60.1,124.6,332.76,178.45,137.02,62.16,59.08
1/6/2020,74.95,159.03,291.55,144.1,189.19,39.21666667,138.23,122.75,120.6,219.96,91.64,54.67,47.8,202.33,101.83,145.65,60.27,240.3,177.51,134.1,173.45,233.95,148.34,59.93,124.06,333.74,178.62,137.17,61.72,59.59
1/7/2020,74.5975,157.58,289.79,144.98,188.69,38.85333333,135.88,121.99,119.06,218.52,89.2,54.25,47.49,202.63,101.78,145.7,59.6,238.04,177.61,134.19,176,235.49,146.38,58.93,123.41,337.28,177.9,135.16,60.77,59.29
1/8/2020,75.7975,160.09,295.9,144.96,191.92,38.72,136.94,122.51,117.7,221.79,88.6,54.35,47.52,205.91,101.55,145.4,59.71,238.22,177.76,135.31,177.33,237.76,147.68,58.97,125.54,331.37,180.63,136.61,61.5,55.83
1/9/2020,77.4075,162.09,294.22,145.39,193.25,39.12,137.44,123.85,117.51,225.19,89.38,55.34,47.32,208.35,101.48,144.83,58.85,238.93,179.07,136.74,179.6,242.6,147.31,59.3,127.81,336.34,181.2,137.62,60.95,54.68
1/10/2020,77.5825,161.34,295.13,145.06,193.77,38.79333333,136.07,123.97,116.44,224.22,89.53,55.53,47.13,207.27,100.9,144.62,58.99,238.26,178.68,136.69,180.2,242.11,146.13,58.94,127.28,329.92,180.47,135.51,59.71,54.22
1/13/2020,79.24,163.28,285.85,145.7,195.33,38.62666667,137.2,124.88,116.66,223.34,89.51,56.13,47.97,206.51,102.16,143.88,59.15,236.92,181.27,136.6,183.85,245.21,146.82,59.59,128.54,330.22,180.92,136.26,60.4,54.06
1/14/2020,78.17,162.13,288.24,146.52,196.05,38.72666667,138.8,124.69,116.3,222.81,89.93,56,47.79,207.32,102.92,145.2,59.04,240,180.45,135.82,182.12,245.66,146.68,59.43,128.8,332.35,181.37,136.65,60.17,54.62
1/15/2020,77.835,163.18,296.41,147.01,199.8,38.42666667,136.72,125.96,116.13,224.59,91.54,56.7,48.01,209.77,102.79,144.32,59.1,241.7,180.73,136.62,181.06,245.21,145.57,58.94,129.82,329.8,179.78,137.57,61.14,54.43
1/16/2020,78.81,166.17,300.74,148.2,200.95,38.63333333,137.25,126.07,116.89,228.82,91.18,56.82,49.05,210.85,103.37,145.12,59.67,240.5,182.26,137.98,182.69,249.72,147.87,59.66,130.55,332,181.01,138.85,61.7,54.42
1/17/2020,79.6825,167.1,298.47,149.17,204.7,38.32,138.2,126.41,115.58,231.91,90.97,56.94,49.02,211.98,104.53,144.33,60.13,241.49,183.23,138.31,182.23,249.46,147.78,59.6,131.52,324.15,181.35,140.73,61.56,54.41
1/20/2020,79.6825,167.1,298.47,149.17,204.7,38.32,138.2,126.41,115.58,231.91,90.97,56.94,49.02,211.98,104.53,144.33,60.13,241.49,183.23,138.31,182.23,249.46,147.78,59.6,131.52,324.15,181.35,140.73,61.56,54.41
1/21/2020,79.1425,166.5,300.53,149.27,207.29,38.53,136.84,126.09,113.31,232.95,89.97,57.17,48.8,211.16,104.58,143.56,60.32,237.6,180.93,139.17,185.27,245.7,145.85,60.55,130.53,313.37,179.39,140.91,61.78,53.87
1/22/2020,79.425,165.7,300.59,148.25,207.9,38.7,136.68,126.31,112.9,232.9,89.65,57.61,49.06,211.44,104.49,144.01,60.48,236.75,180.05,143.89,182.75,247.05,142.63,62.73,131.49,309,178.03,141.34,60.78,53.42
1/23/2020,79.8075,166.72,299.46,148.53,206.52,38.60333333,136.54,124.99,113.1,233.65,88.56,57.83,49,213.42,103.02,142.2,60.51,235.04,179.58,142.87,183.98,245.58,142.75,63.32,131.37,317.79,177.74,134.19,60.54,53.3
1/24/2020,79.5775,165.04,292.81,148.32,205,38.12333333,133.15,125.14,111.85,232,85.98,57.68,48.85,211.24,102.03,140.08,60.28,225.59,177.13,140.56,182.11,241.92,140.38,68.47,135.11,323.05,178.15,134.78,59.39,52.04
